section	theme	fr	pos	en	zh	note	exemple
ABSTRAIT	可行价值	nuisible / néfaste	adj.	harmful	有害的	être nuisible à，高分反义词	Le stress prolongé est néfaste pour la santé.
ABSTRAIT	可行价值	durable	adj.	sustainable / lasting	可持续的/持久的	双义，环境与一般语境	Il faut une solution durable.
ABSTRAIT	可行价值	prioritaire / la priorité	adj./n.f.	priority	优先的/优先事项	政策论证	Le logement est une priorité nationale.
ABSTRAIT	可行价值	indispensable	adj.	essential	必不可少的	强于 nécessaire	La maîtrise du français est indispensable.
ABSTRAIT	可行价值	facultatif / obligatoire	adj.	optional / compulsory	可选的/强制的	规章用词	La formation est obligatoire.
ABSTRAIT	因果条件	la cause / la conséquence	n.f.	cause / consequence	原因/结果	论证基础词	Les conséquences sont difficiles à prévoir.
ABSTRAIT	因果条件	l'enjeu	n.m.	issue at stake	关键议题	Tâche 3 高分词	L'enjeu principal est le financement.
ABSTRAIT	因果条件	l'impact / avoir un impact sur	n.m.	impact	影响	介词用 sur	Cela a un impact direct sur les familles.
ABSTRAIT	因果条件	découler de	v.	to stem from	源于	正式因果动词	Ce problème découle d'un manque de planification.
ABSTRAIT	因果条件	résulter de	v.	to result from	由……造成	正式因果	La hausse résulte de la pénurie de logements.
ABSTRAIT	因果条件	inévitable	adj.	inevitable	不可避免的	强因果	Un certain retard est inévitable.
ABSTRAIT	因果条件	à condition de + 原形	loc.	provided that	条件是	接原形，与 à condition que + 虚拟式 并存	Je viendrai, à condition d'avoir le temps.
ABSTRAIT	因果条件	sinon	conj.	otherwise	否则	结果连接	Inscrivez-vous vite, sinon il n'y aura plus de place.
ABSTRAIT	因果条件	faute de	prep.	for lack of	由于缺乏	高分表达	Faute de moyens, le projet a été abandonné.
ABSTRAIT	因果条件	au risque de	loc.	at the risk of	冒着……的风险	高分表达	Au risque de me répéter, je rappelle les faits.
ABSTRAIT	变化趋势	l'évolution / évoluer	n.f./v.	development / to evolve	演变	中性变化描述	L'évolution du marché est difficile à prévoir.
ABSTRAIT	变化趋势	la tendance	n.f.	trend	趋势	avoir tendance à 也高频	La tendance est à la hausse.
ABSTRAIT	变化趋势	la hausse / la baisse	n.f.	rise / fall	上涨/下跌	à la hausse, en baisse	Les prix sont en forte hausse.
ABSTRAIT	变化趋势	s'accroître / s'aggraver	v.	to increase / to worsen	增长/恶化	s'aggraver 带负面色彩	La situation s'est aggravée cet hiver.
ABSTRAIT	变化趋势	se généraliser	v.	to become widespread	普及	社会变化高分动词	Le télétravail s'est généralisé.
ABSTRAIT	变化趋势	se stabiliser	v.	to stabilise	趋于稳定	数据描述	Les taux se sont stabilisés.
ABSTRAIT	变化趋势	le bouleversement	n.m.	upheaval	剧变	强变化，高分名词	Le numérique a provoqué un bouleversement du travail.
ABSTRAIT	变化趋势	sans précédent	loc.	unprecedented	前所未有的	强调罕见	La ville a connu des inondations sans précédent.
ABSTRAIT	变化趋势	à long terme / à court terme	loc.	long-term / short-term	长期/短期	论证时间维度，Tâche 3 必用	À long terme, cette politique sera rentable.
ABSTRAIT	观点态度	l'avis / le point de vue	n.m.	opinion / point of view	意见/观点	Tâche 3 核心词	Les deux points de vue se complètent.
ABSTRAIT	观点态度	l'argument	n.m.	argument	论据	论证基础词	Cet argument me semble faible.
ABSTRAIT	观点态度	soutenir / défendre une idée	v.	to support / defend an idea	支持/捍卫观点	表态动词	Je défends l'idée d'un accès universel.
ABSTRAIT	观点态度	contester / remettre en question	v.	to challenge / to question	质疑	反对表态	Certains contestent ces chiffres.
ABSTRAIT	观点态度	controversé	adj.	controversial	有争议的	议题描述	Ce sujet reste très controversé.
ABSTRAIT	观点态度	le consensus	n.m.	consensus	共识	论证词	Il n'existe pas de consensus sur cette question.
ABSTRAIT	观点态度	réticent / la réticence	adj./n.f.	reluctant / reluctance	不情愿的	温和反对	Les employeurs sont réticents à embaucher.
ABSTRAIT	观点态度	le préjugé	n.m.	prejudice	偏见	社会议题	Les préjugés freinent l'intégration.
ABSTRAIT	观点态度	nuancé	adj.	nuanced / balanced	有分寸的	评价论述，高分	Sa position est plus nuancée qu'il n'y paraît.
ABSTRAIT	观点态度	convaincant	adj.	convincing	有说服力的	评价论据	Les arguments sont peu convaincants.
ABSTRAIT	观点态度	discutable	adj.	debatable	值得商榷的	温和质疑	Cette conclusion est discutable.
ABSTRAIT	观点态度	reconnaître que	v.	to acknowledge that	承认	让步高分动词	Il faut reconnaître que les coûts sont élevés.
ABSTRAIT	观点态度	se méfier de	v.	to be wary of	提防	批判态度	Il faut se méfier des chiffres isolés.
ABSTRAIT	问题解决	le défi	n.m.	challenge	挑战	relever un défi，高分搭配	Les nouveaux arrivants doivent relever plusieurs défis.
ABSTRAIT	问题解决	l'obstacle	n.m.	obstacle	障碍	surmonter un obstacle	Le principal obstacle reste la langue.
ABSTRAIT	问题解决	surmonter	v.	to overcome	克服	与 obstacle/difficulté 搭配	J'ai surmonté ces difficultés grâce à un mentor.
ABSTRAIT	问题解决	remédier à	v.	to remedy	补救	正式，介词用 à	Il faut remédier à cette situation rapidement.
ABSTRAIT	问题解决	résoudre / la résolution	v./n.f.	to solve / resolution	解决	PC résolu	Ce problème sera résolu cette semaine.
ABSTRAIT	问题解决	réduire / limiter	v.	to reduce / to limit	减少/限制	政策动词	Ces mesures visent à réduire la pollution.
ABSTRAIT	问题解决	encourager / inciter à	v.	to encourage / to prompt	鼓励/促使	inciter 介词用 à	Ces primes incitent les gens à rénover.
ABSTRAIT	问题解决	mettre en œuvre	expr.	to implement	实施	比 appliquer 高级	Le plan sera mis en œuvre dès janvier.
ABSTRAIT	问题解决	adopter une mesure	expr.	to adopt a measure	采取措施	政策论述固定搭配	Le gouvernement a adopté plusieurs mesures.
ABSTRAIT	问题解决	un compromis	n.m.	compromise	折中方案	Tâche 3 结论高频	Il faudra trouver un compromis.
ABSTRAIT	问题解决	une alternative	n.f.	alternative	替代方案	注意法语是阴性	Existe-t-il une alternative moins coûteuse ?
ABSTRAIT	问题解决	à titre d'exemple	loc.	by way of example	举例来说	举例高分表达	À titre d'exemple, citons le cas de Montréal.
ABSTRAIT	社会制度	la politique	n.f.	policy / politics	政策/政治	与 le politique 政治家 区分	La politique du logement doit changer.
ABSTRAIT	社会制度	la loi / la réglementation	n.f.	law / regulation	法律/法规	制度基础词	Une nouvelle loi protège les locataires.
ABSTRAIT	社会制度	les pouvoirs publics	n.m.pl.	public authorities	公共部门	正式指代政府，高分	Les pouvoirs publics doivent intervenir.
ABSTRAIT	社会制度	le service public	n.m.	public service	公共服务	加拿大议题核心	Les services publics sont sous pression.
ABSTRAIT	社会制度	la subvention	n.f.	subsidy / grant	补贴	政策工具	Une subvention est offerte aux familles.
ABSTRAIT	社会制度	l'investissement	n.m.	investment	投资	政策与经济	Un investissement massif est nécessaire.
ABSTRAIT	社会制度	le budget / les fonds	n.m.	budget / funds	预算/资金	财政词	Les fonds alloués sont insuffisants.
ABSTRAIT	社会制度	la transparence	n.f.	transparency	透明度	治理议题高分词	Les citoyens réclament plus de transparence.
ABSTRAIT	社会制度	l'équité	n.f.	equity / fairness	公平	与 égalité 有别，加拿大高频	L'équité d'accès aux soins reste un objectif.
ABSTRAIT	社会制度	l'accessibilité	n.f.	accessibility	可及性	服务与设施议题	L'accessibilité des logements pose problème.
ABSTRAIT	社会制度	la responsabilité collective	n.f.	collective responsibility	集体责任	议论结尾高分	La transition écologique est une responsabilité collective.
ABSTRAIT	社会制度	la compétence（管辖）	n.f.	jurisdiction	管辖权限	加拿大联邦省级划分必备	La santé relève de la compétence des provinces.
ABSTRAIT	数据论证	les données / les chiffres	n.f.pl./n.m.pl.	data / figures	数据/数字	论证基础，永远复数	Les chiffres montrent une baisse constante.
ABSTRAIT	数据论证	selon une étude	loc.	according to a study	根据一项研究	引用高分表达	Selon une étude récente, le télétravail réduit le stress.
ABSTRAIT	数据论证	une enquête / un sondage	n.f./n.m.	survey / poll	调查/民调	数据来源	Un sondage révèle que 60 pour cent des gens sont favorables.
ABSTRAIT	数据论证	la moyenne / en moyenne	n.f./loc.	average / on average	平均	数据描述	En moyenne, les loyers ont augmenté de dix pour cent.
ABSTRAIT	数据论证	le taux	n.m.	rate	比率	le taux de chômage, le taux d'intérêt	Le taux de participation était faible.
ABSTRAIT	数据论证	la proportion / la part	n.f.	proportion / share	比例	数据描述	Une part importante du budget y est consacrée.
ABSTRAIT	数据论证	représenter	v.	to account for	占（比例）	数据动词	Ce poste représente un tiers des dépenses.
ABSTRAIT	数据论证	s'élever à	v.	to amount to	达到（金额）	数字表达高分	Le coût total s'élève à deux millions.
ABSTRAIT	数据论证	notamment	adv.	notably / in particular	尤其	引出具体例子，书面高频	Certaines régions, notamment le Nord, sont touchées.
ABSTRAIT	数据论证	en particulier / surtout	loc./adv.	particularly / especially	特别是	强调	Les jeunes sont surtout concernés.
ABSTRAIT	数据论证	dans une certaine mesure	loc.	to a certain extent	在一定程度上	让步高分表达	C'est vrai dans une certaine mesure.
ABSTRAIT	数据论证	globalement / dans l'ensemble	adv./loc.	overall / on the whole	总体上	结论过渡	Dans l'ensemble, les résultats sont positifs.
ABSTRAIT	人与行为	le comportement	n.m.	behaviour	行为	社会议题	Ces campagnes visent à changer les comportements.
ABSTRAIT	人与行为	la mentalité	n.f.	mindset	心态/观念	文化议题	Les mentalités évoluent lentement.
ABSTRAIT	人与行为	l'autonomie	n.f.	autonomy / independence	自主性	工作与养老议题	Le télétravail favorise l'autonomie.
ABSTRAIT	人与行为	la motivation	n.f.	motivation	动力	职场与学习	La motivation des employés a baissé.
ABSTRAIT	人与行为	la persévérance	n.f.	perseverance	坚持	正面品质	L'apprentissage d'une langue exige de la persévérance.
ABSTRAIT	人与行为	la souplesse / flexible	n.f./adj.	flexibility / flexible	灵活性	职场词	L'horaire offre une grande souplesse.
ABSTRAIT	人与行为	s'adapter à / l'adaptation	v./n.f.	to adapt to / adaptation	适应	移民议题核心	Je me suis adapté assez vite au climat.
ABSTRAIT	人与行为	s'impliquer dans	v.	to get involved in	投入参与	社区参与	Elle s'implique beaucoup dans son quartier.
ABSTRAIT	人与行为	faire preuve de	expr.	to show / to demonstrate	表现出	faire preuve de patience，高分搭配	Il faut faire preuve de patience.
ABSTRAIT	人与行为	être conscient de	expr.	to be aware of	意识到	论证表态	Je suis conscient des difficultés.
ABSTRAIT	人与行为	se sentir + adj.	v.	to feel	感到	se sentir isolé / à l'aise	Je me sens maintenant à l'aise en français.
ABSTRAIT	人与行为	l'isolement	n.m.	isolation	孤立	远程工作与老龄化议题	Le télétravail peut entraîner un certain isolement.
ABSTRAIT	人与行为	l'épanouissement	n.m.	personal fulfilment	自我实现	B2 高分抽象名词	Le travail contribue à l'épanouissement personnel.
ABSTRAIT	人与行为	le sentiment d'appartenance	n.m.	sense of belonging	归属感	融入议题高分表达	Le bénévolat crée un sentiment d'appartenance.
ABSTRAIT	人与行为	surmené / le surmenage	adj./n.m.	overworked / overwork	过劳的	职场健康	Beaucoup d'employés se disent surmenés.
ABSTRAIT	人与行为	prendre l'initiative	expr.	to take the initiative	采取主动	职场正面评价	Elle a pris l'initiative d'organiser la réunion.
TRAVAIL	行业岗位	le secteur	n.m.	sector	行业	le secteur de la santé / des services	Le secteur manufacturier recrute peu.
TRAVAIL	行业岗位	la restauration / l'hôtellerie	n.f.	food service / hospitality	餐饮业/酒店业	新移民常见入行行业	Elle travaille dans la restauration depuis son arrivée.
TRAVAIL	行业岗位	le commerce de détail	n.m.	retail	零售业	常见入门岗位	Le commerce de détail embauche surtout à temps partiel.
TRAVAIL	行业岗位	la construction	n.f.	construction	建筑业	魁北克需求大	La construction ralentit en hiver.
TRAVAIL	行业岗位	le métier	n.m.	trade / occupation	职业/工种	比 emploi 更指技能职业	J'exerce le métier d'électricien.
TRAVAIL	行业岗位	le métier spécialisé	n.m.	skilled trade	技术工种	加拿大移民重点类别	Les métiers spécialisés manquent de main-d'œuvre.
TRAVAIL	行业岗位	l'adjoint administratif	n.m.	administrative assistant	行政助理	常见岗位名	Le poste d'adjoint administratif est à combler.
TRAVAIL	行业岗位	le préposé aux bénéficiaires	n.m.	personal support worker	护理助理	魁北克特有岗位名，招聘广告高频	Les préposés aux bénéficiaires sont très demandés.
TRAVAIL	行业岗位	le gestionnaire	n.m.	manager	管理者	加拿大常用，法国说 le cadre	Le gestionnaire approuve les horaires.
TRAVAIL	行业岗位	le travailleur autonome	n.m.	self-employed worker	自雇者	加拿大税务与移民语境	Les travailleurs autonomes déclarent eux-mêmes leurs revenus.
TRAVAIL	行业岗位	le sous-traitant	n.m.	subcontractor	分包商	建筑与服务业	Les travaux ont été confiés à un sous-traitant.
TRAVAIL	办公日常	le bureau	n.m.	office / desk	办公室/办公桌	双义	Je travaille au bureau trois jours par semaine.
TRAVAIL	办公日常	la salle de réunion	n.f.	meeting room	会议室	预订场景	La salle de réunion est occupée jusqu'à midi.
TRAVAIL	办公日常	la visioconférence	n.f.	video conference	视频会议	魁北克用词，避免英语 Zoom call	La réunion se tiendra en visioconférence.
TRAVAIL	办公日常	l'imprimante / le photocopieur	n.f./n.m.	printer / photocopier	打印机/复印机	办公设备报修	Le photocopieur est encore en panne.
TRAVAIL	办公日常	les fournitures de bureau	n.f.pl.	office supplies	办公用品	采购场景	Il faut commander des fournitures de bureau.
TRAVAIL	办公日常	le dossier	n.m.	file / case	文件夹/案卷	办公与行政双用	J'ai transmis le dossier au service concerné.
TRAVAIL	办公日常	transmettre / faire suivre	v.	to forward	转交/转发	邮件动作	Je vous fais suivre le courriel du client.
TRAVAIL	办公日常	classer / archiver	v.	to file / to archive	归档	文件管理	Tous les contrats sont archivés en ligne.
TRAVAIL	客户业务	le client / la clientèle	n.m./n.f.	client / clientele	客户/客户群	商务词	La clientèle est très fidèle.
TRAVAIL	客户业务	la soumission	n.f.	quote / tender	报价/投标	加拿大特有用词，法国说 le devis	Nous avons déposé une soumission hier.
TRAVAIL	客户业务	le devis	n.m.	estimate / quote	估价单	维修与服务	Pourriez-vous m'envoyer un devis ?
TRAVAIL	客户业务	le chiffre d'affaires	n.m.	revenue / turnover	营业额	经营指标	Le chiffre d'affaires a progressé de 8 pour cent.
TRAVAIL	客户业务	la rentabilité	n.f.	profitability	盈利能力	经营论述	La rentabilité reste faible.
TRAVAIL	客户业务	l'objectif / atteindre un objectif	n.m./v.	target / to reach a target	目标/达成目标	绩效语境	Nous avons atteint nos objectifs trimestriels.
TRAVAIL	客户业务	négocier / la négociation	v./n.f.	to negotiate / negotiation	谈判	商务与劳资双用	Les négociations syndicales ont repris.
TRAVAIL	客户业务	le partenariat	n.m.	partnership	合作关系	商务与社区双用	Un partenariat a été conclu avec la ville.
TRAVAIL	培训安全	l'accueil et l'intégration	n.m./n.f.	onboarding	入职接待与融入	加拿大 HR 用语	L'accueil et l'intégration des nouveaux employés durent deux semaines.
TRAVAIL	培训安全	la formation en ligne	n.f.	online training	线上培训	强制培训常见形式	La formation en ligne est obligatoire avant le début.
TRAVAIL	培训安全	l'équipement de protection individuelle (EPI)	n.m.	personal protective equipment	个人防护装备	工地与工厂强制	Le port de l'EPI est obligatoire sur le chantier.
TRAVAIL	培训安全	le chantier	n.m.	worksite	工地	建筑业核心词	L'accès au chantier est réservé au personnel autorisé.
TRAVAIL	培训安全	l'accident du travail	n.m.	workplace accident	工伤事故	劳动法语境	Tout accident du travail doit être déclaré.
TRAVAIL	培训安全	la CNESST	n.f.	Quebec workplace health and safety board	魁北克劳动健康安全委员会	魁北克特有机构缩写，工伤赔付	La CNESST a ouvert une enquête.
TRAVAIL	培训安全	l'exercice d'évacuation	n.m.	fire drill	疏散演习	职场通知类	Un exercice d'évacuation aura lieu jeudi.
TRAVAIL	培训安全	le risque professionnel	n.m.	occupational risk	职业风险	安全培训	Les risques professionnels varient selon le poste.
TRAVAIL	团队协作	l'équipe / le travail d'équipe	n.f./n.m.	team / teamwork	团队/团队合作	求职与绩效高分	J'apprécie beaucoup le travail d'équipe.
TRAVAIL	团队协作	collaborer avec	v.	to collaborate with	与……协作	介词用 avec	Je collabore avec le service des finances.
TRAVAIL	团队协作	coordonner	v.	to coordinate	协调	项目管理	Elle coordonne l'ensemble du projet.
TRAVAIL	团队协作	tenir au courant	expr.	to keep informed	保持知会	职场沟通固定搭配	Je vous tiendrai au courant de l'avancement.
TRAVAIL	团队协作	faire le point	expr.	to take stock / to review progress	梳理进展	会议用语，高分	Faisons le point sur le dossier lundi.
TRAVAIL	团队协作	l'ambiance de travail	n.f.	work atmosphere	工作氛围	职场评价	L'ambiance de travail est excellente ici.
TRAVAIL	团队协作	le climat de confiance	n.m.	climate of trust	信任氛围	管理论述高分	Un climat de confiance améliore la productivité.
TRAVAIL	劳动法规	les normes du travail	n.f.pl.	employment standards	劳动标准	魁北克法定术语	Les normes du travail fixent le préavis minimal.
TRAVAIL	劳动法规	le jour férié	n.m.	statutory holiday	法定假日	加拿大常见	Lundi est un jour férié.
TRAVAIL	劳动法规	les congés annuels	n.m.pl.	annual leave	年假	雇佣条款	J'ai droit à trois semaines de congés annuels.
TRAVAIL	劳动法规	la convention collective	n.f.	collective agreement	集体协议	工会制度核心	La convention collective expire en décembre.
TRAVAIL	劳动法规	la cotisation syndicale	n.f.	union dues	工会会费	工资条扣款项	La cotisation syndicale est prélevée à la source.
TRAVAIL	劳动法规	l'entente de confidentialité	n.f.	non-disclosure agreement	保密协议	入职文件	Vous devez signer une entente de confidentialité.
TRAVAIL	劳动法规	le congédiement	n.m.	dismissal	解雇	加拿大用词，法国说 le licenciement	Le congédiement a été jugé abusif.
LOGEMENT	房屋结构	le sous-sol	n.m.	basement	地下室	加拿大住宅标配，常出租	Ils louent le sous-sol à un étudiant.
LOGEMENT	房屋结构	le rez-de-chaussée	n.m.	ground floor	一楼	法语区计层方式，二楼才是 premier étage	L'appartement est au rez-de-chaussée.
LOGEMENT	房屋结构	le balcon / la terrasse	n.m./n.f.	balcony / terrace	阳台/露台	租房卖点	Le balcon donne sur le parc.
LOGEMENT	房屋结构	le stationnement intérieur	n.m.	indoor parking	室内停车位	加拿大冬季重要卖点	Le stationnement intérieur coûte 100 dollars de plus.
LOGEMENT	房屋结构	la buanderie	n.f.	laundry room	洗衣房	公寓共用设施	La buanderie est au sous-sol.
LOGEMENT	房屋结构	l'ascenseur	n.m.	elevator	电梯	报修高频	L'ascenseur est hors service.
LOGEMENT	房屋结构	le chauffe-eau	n.m.	water heater	热水器	常见报修项	Le chauffe-eau doit être remplacé.
LOGEMENT	房屋结构	l'isolation	n.f.	insulation	保温	加拿大冬季关键	Une mauvaise isolation fait grimper la facture.
LOGEMENT	房屋结构	le détecteur de fumée	n.m.	smoke detector	烟雾报警器	法律强制安装	Le détecteur de fumée doit être vérifié chaque année.
LOGEMENT	房屋结构	les électroménagers	n.m.pl.	appliances	家用电器	加拿大用词，租房广告常见	Les électroménagers sont inclus.
LOGEMENT	房屋结构	le panneau électrique	n.m.	electrical panel	配电箱	电路故障	Le disjoncteur a sauté dans le panneau électrique.
LOGEMENT	家务生活	faire le ménage	expr.	to do the housework	做家务	固定搭配	Je fais le ménage le samedi matin.
LOGEMENT	家务生活	faire la lessive	expr.	to do the laundry	洗衣服	固定搭配，不说 laver les vêtements	Je fais la lessive deux fois par semaine.
LOGEMENT	家务生活	sortir les poubelles	expr.	to take out the garbage	倒垃圾	固定搭配	N'oublie pas de sortir les poubelles.
LOGEMENT	家务生活	passer l'aspirateur	expr.	to vacuum	吸尘	固定搭配	Je passe l'aspirateur tous les dimanches.
LOGEMENT	家务生活	le thermostat	n.m.	thermostat	温控器	加拿大冬季必备	Baissez le thermostat la nuit.
LOGEMENT	家务生活	la facture d'électricité	n.f.	electricity bill	电费账单	加拿大也说 facture d'Hydro	La facture d'électricité a doublé en janvier.
LOGEMENT	租房流程	la visite（看房）	n.f.	viewing	看房	租房流程	Une visite est prévue samedi à quatorze heures.
LOGEMENT	租房流程	l'enquête de crédit	n.f.	credit check	信用审查	加拿大租房必经	Le propriétaire a fait une enquête de crédit.
LOGEMENT	租房流程	la reconduction du bail	n.f.	lease renewal	租约续签	魁北克租约自动续签制度	La reconduction du bail est automatique.
LOGEMENT	租房流程	l'augmentation de loyer	n.f.	rent increase	涨租	受法律限制	L'augmentation de loyer doit être justifiée.
LOGEMENT	租房流程	l'avis de résiliation	n.m.	notice of termination	解约通知	正式文件名	J'ai envoyé un avis de résiliation.
LOGEMENT	租房流程	l'éviction / expulser	n.f./v.	eviction / to evict	驱逐	租房纠纷	Une éviction exige une décision du tribunal.
LOGEMENT	租房流程	le Tribunal administratif du logement	n.m.	housing tribunal	住房仲裁法庭	魁北克特有机构，原名 Régie du logement	Le litige a été porté devant le Tribunal administratif du logement.
LOGEMENT	租房流程	le cautionnement / l'endosseur	n.m.	guarantee / guarantor	担保/担保人	新移民租房常被要求	Un endosseur peut être exigé sans historique de crédit.
LOGEMENT	邻里社区	le quartier	n.m.	neighbourhood	街区	生活话题高频	J'habite dans un quartier tranquille.
LOGEMENT	邻里社区	le trottoir	n.m.	sidewalk	人行道	冬季除雪话题	Le trottoir est glissant ce matin.
LOGEMENT	邻里社区	le parc / l'aire de jeux	n.m./n.f.	park / playground	公园/游乐场	家庭生活	L'aire de jeux a été rénovée.
LOGEMENT	邻里社区	la bibliothèque de quartier	n.f.	local library	社区图书馆	免费资源	La bibliothèque de quartier offre des ateliers.
LOGEMENT	邻里社区	l'arrondissement	n.m.	borough	城区	蒙特利尔行政划分，特有用词	Chaque arrondissement gère ses propres services.
LOGEMENT	邻里社区	la collecte des ordures	n.f.	garbage collection	垃圾收运	市政服务	La collecte des ordures a lieu le mercredi.
LOGEMENT	邻里社区	le bac de recyclage	n.m.	recycling bin	回收箱	加拿大分类容器	Sortez le bac de recyclage la veille.
LOGEMENT	邻里社区	la réunion de copropriété	n.f.	condo owners' meeting	业主大会	共管公寓治理	La réunion de copropriété aura lieu en mars.
LOGEMENT	邻里社区	la pétition	n.f.	petition	请愿	社区行动	Les résidents ont signé une pétition.
LOGEMENT	邻里社区	le zonage	n.m.	zoning	土地用途分区	城市规划	Le zonage interdit les commerces dans cette rue.
SANTE	科室人员	l'infirmière praticienne	n.f.	nurse practitioner	执业护士	加拿大可独立开药，缓解医生短缺	Une infirmière praticienne peut renouveler l'ordonnance.
SANTE	科室人员	l'ambulancier / le paramédic	n.m.	paramedic	急救员	加拿大用 paramédic	Les ambulanciers sont arrivés en dix minutes.
SANTE	科室人员	le physiothérapeute / la physiothérapie	n.m./n.f.	physiotherapist / physiotherapy	理疗师/理疗	加拿大常见补充保险项目	Je suis en physiothérapie depuis un mois.
SANTE	科室人员	le dentiste / l'hygiéniste dentaire	n.m.	dentist / dental hygienist	牙医/洁牙师	牙科通常不在公费范围	Le dentiste n'est pas couvert par la RAMQ.
SANTE	科室人员	l'optométriste	n.m.	optometrist	验光师	视力检查	L'examen chez l'optométriste coûte 90 dollars.
SANTE	科室人员	le chirurgien / la chirurgie	n.m./n.f.	surgeon / surgery	外科医生/手术	医疗场景	Elle attend une chirurgie au genou.
SANTE	科室人员	le proche aidant	n.m.	family caregiver	家庭照护者	魁北克老龄化议题高频用词	Les proches aidants reçoivent peu de soutien.
SANTE	检查治疗	le bilan de santé	n.m.	health check-up	体检	年度检查	Je fais un bilan de santé chaque année.
SANTE	检查治疗	la prise de sang	n.f.	blood test	抽血化验	常见检查	La prise de sang se fait à jeun.
SANTE	检查治疗	la radiographie / l'échographie	n.f.	X-ray / ultrasound	X 光/超声	影像检查	La radiographie n'a révélé aucune fracture.
SANTE	检查治疗	le diagnostic	n.m.	diagnosis	诊断	医疗核心词	Un diagnostic précoce améliore le pronostic.
SANTE	检查治疗	le traitement	n.m.	treatment	治疗	suivre un traitement	Le traitement dure six semaines.
SANTE	检查治疗	la posologie	n.f.	dosage	用药剂量	药品说明书用词	Respectez la posologie indiquée.
SANTE	检查治疗	le renouvellement d'ordonnance	n.m.	prescription refill	续方	药房场景	Le renouvellement d'ordonnance se fait en ligne.
SANTE	检查治疗	le médicament générique	n.m.	generic drug	仿制药	省钱选项	Le médicament générique coûte trois fois moins cher.
SANTE	检查治疗	le suivi	n.m.	follow-up	随访/跟进	医疗与行政双用	Un suivi est prévu dans un mois.
SANTE	检查治疗	la convalescence	n.f.	recovery period	康复期	术后	Il est en convalescence depuis deux semaines.
SANTE	急救突发	l'entorse / la fracture	n.f.	sprain / fracture	扭伤/骨折	常见伤情	Je me suis fait une entorse à la cheville.
SANTE	急救突发	la réaction allergique	n.f.	allergic reaction	过敏反应	急诊常见	Il a eu une réaction allergique aux arachides.
SANTE	急救突发	la commotion cérébrale	n.f.	concussion	脑震荡	运动与跌倒	Le joueur a subi une commotion cérébrale.
SANTE	急救突发	l'ambulance	n.f.	ambulance	救护车	加拿大通常需自付部分费用	Le transport en ambulance n'est pas gratuit.
SANTE	急救突发	la réanimation cardiorespiratoire (RCR)	n.f.	CPR	心肺复苏	急救培训缩写	Tous les sauveteurs sont formés en RCR.
SANTE	急救突发	le triage	n.m.	triage	分诊	急诊流程	Le triage détermine l'ordre de passage.
SANTE	急救突发	les engelures / l'hypothermie	n.f.	frostbite / hypothermia	冻伤/体温过低	加拿大冬季风险	Les engelures apparaissent en quelques minutes par grand froid.
SANTE	急救突发	le coup de chaleur	n.m.	heatstroke	中暑	夏季风险	Les aînés sont plus vulnérables au coup de chaleur.
SANTE	照护人群	l'aîné / la personne âgée	n.m./n.f.	senior / elderly person	长者	加拿大法语用 aîné，更中性	Les aînés bénéficient d'un tarif réduit.
SANTE	照护人群	le CHSLD	n.m.	long-term care home	长期护理中心	魁北克特有缩写，社会议题核心	Les CHSLD manquent de personnel.
SANTE	照护人群	les soins à domicile	n.m.pl.	home care	居家照护	老龄化政策	Les soins à domicile permettent de rester chez soi.
SANTE	照护人群	la résidence pour personnes âgées	n.f.	seniors' residence	养老院	居住选项	Mes parents vivent en résidence pour personnes âgées.
SANTE	照护人群	le handicap / en situation de handicap	n.m./loc.	disability	残障	加拿大标准中性表述	Les personnes en situation de handicap ont un accès prioritaire.
SANTE	照护人群	le pédiatre	n.m.	pediatrician	儿科医生	儿童保健	Le pédiatre suit mon fils depuis sa naissance.
SANTE	照护人群	le calendrier de vaccination	n.m.	immunisation schedule	免疫接种时间表	儿童保健	Suivez le calendrier de vaccination recommandé.
SANTE	照护人群	le suivi de grossesse	n.m.	prenatal care	产检	孕产	Le suivi de grossesse est entièrement couvert.
SANTE	加拿大制度	le système de santé universel	n.m.	universal health care	全民医保	加拿大制度标志	Le système de santé universel est un choix de société.
SANTE	加拿大制度	médicalement nécessaire	adj.	medically necessary	医疗必需的	决定是否报销的标准	Seuls les soins médicalement nécessaires sont couverts.
SANTE	加拿大制度	non couvert par le régime public	loc.	not covered by the public plan	不在公费范围	牙科视力药费	Les soins dentaires ne sont pas couverts par le régime public.
SANTE	加拿大制度	le temps d'attente	n.m.	wait time	等候时间	加拿大医疗体系主要批评点	Les temps d'attente en chirurgie restent longs.
SANTE	加拿大制度	le GMF (groupe de médecine familiale)	n.m.	family medicine group	家庭医学组	魁北克基层医疗组织，特有缩写	Je suis inscrit dans un GMF près de chez moi.
SANTE	加拿大制度	la téléconsultation	n.f.	virtual care	远程问诊	疫情后普及	La téléconsultation évite bien des déplacements.
SANTE	加拿大制度	l'assurance médicaments	n.f.	drug insurance	药物保险	魁北克强制参保，特有制度	L'assurance médicaments est obligatoire au Québec.
SANTE	加拿大制度	la crise des opioïdes	n.f.	opioid crisis	阿片类药物危机	加拿大重大社会议题	La crise des opioïdes touche tout le pays.
SANTE	加拿大制度	la santé publique	n.f.	public health	公共卫生	机构与领域	La santé publique a émis un avertissement.
