section|theme|fr|pos|en|zh|note|exemple
NUMERIQUE|设备故障|la mise à jour|n.f.|update|更新|设备维护|La mise à jour prend vingt minutes.
NUMERIQUE|设备故障|l'espace de stockage|n.m.|storage space|存储空间|常见问题|Je n'ai plus d'espace de stockage.
NUMERIQUE|设备故障|l'autonomie de la batterie|n.f.|battery life|电池续航|设备评价，注意用 autonomie|L'autonomie de la batterie est décevante.
NUMERIQUE|设备故障|le dépannage informatique|n.m.|IT troubleshooting|技术支持|服务场景|Le service de dépannage informatique est ouvert jusqu'à 18 h.
NUMERIQUE|网络账户|le réseau sans fil / le wifi|n.m.|wireless network|无线网络|生活高频|Le réseau sans fil est instable ce soir.
NUMERIQUE|网络账户|la bande passante|n.f.|bandwidth|带宽|网络性能|Le visionnement en continu consomme beaucoup de bande passante.
NUMERIQUE|网络账户|l'authentification à deux facteurs|n.f.|two-factor authentication|双重验证|账户安全|Activez l'authentification à deux facteurs.
NUMERIQUE|网络账户|le code de vérification|n.m.|verification code|验证码|登录流程|Un code de vérification vous a été envoyé.
NUMERIQUE|网络账户|le compte suspendu|n.m.|suspended account|账户被冻结|客服场景|Mon compte a été suspendu sans explication.
NUMERIQUE|网络账户|les conditions d'utilisation|n.f.pl.|terms of service|使用条款|平台规则|Les conditions d'utilisation ont été modifiées.
NUMERIQUE|网络账户|le visionnement en continu|n.m.|streaming|流媒体观看|魁北克用词，避免 streaming|Le visionnement en continu a remplacé le câble.
NUMERIQUE|数据隐私|les renseignements personnels|n.m.pl.|personal information|个人信息|加拿大隐私法标准表述|Les renseignements personnels doivent être protégés.
NUMERIQUE|数据隐私|la publicité ciblée|n.f.|targeted advertising|定向广告|隐私议题|La publicité ciblée repose sur nos données.
NUMERIQUE|数据隐私|l'empreinte numérique|n.f.|digital footprint|数字足迹|隐私教育|Tout ce que vous publiez laisse une empreinte numérique.
NUMERIQUE|数据隐私|la fuite de données|n.f.|data breach|数据泄露|安全事件|Une fuite de données a touché des milliers de clients.
NUMERIQUE|媒体信息|la source fiable|n.f.|reliable source|可信来源|信息判断|Vérifiez toujours si la source est fiable.
NUMERIQUE|媒体信息|la vérification des faits|n.f.|fact-checking|事实核查|媒体议题|La vérification des faits est devenue essentielle.
NUMERIQUE|媒体信息|le piège à clics|n.m.|clickbait|标题党|魁北克用词|Les pièges à clics exagèrent systématiquement.
NUMERIQUE|媒体信息|la chambre d'écho|n.f.|echo chamber|信息茧房|社交媒体议题高分词|Les réseaux sociaux créent des chambres d'écho.
NUMERIQUE|媒体信息|devenir viral|expr.|to go viral|病毒式传播|网络现象|La vidéo est devenue virale en une nuit.
NUMERIQUE|媒体信息|la modération de contenu|n.f.|content moderation|内容审核|平台治理|La modération de contenu est un défi technique.
NUMERIQUE|媒体信息|la liberté d'expression|n.f.|freedom of expression|表达自由|宪章权利|La liberté d'expression a des limites légales.
NUMERIQUE|AI与就业|l'apprentissage automatique|n.m.|machine learning|机器学习|法语正式术语|L'apprentissage automatique s'améliore avec les données.
NUMERIQUE|AI与就业|le robot conversationnel|n.m.|chatbot|聊天机器人|魁北克用词，避免 chatbot|Un robot conversationnel répond aux questions courantes.
NUMERIQUE|AI与就业|remplacer des emplois|expr.|to replace jobs|取代岗位|就业议题|L'automatisation pourrait remplacer certains emplois.
NUMERIQUE|AI与就业|la littératie numérique|n.f.|digital literacy|数字素养|教育与就业|La littératie numérique est désormais une compétence de base.
NUMERIQUE|AI与就业|l'accès à Internet haute vitesse|n.m.|high-speed internet access|高速网络接入|加拿大农村基础设施议题|L'accès à Internet haute vitesse reste limité en région.
NUMERIQUE|AI与就业|les services gouvernementaux en ligne|n.m.pl.|e-government services|在线政务|公共服务数字化|Les services gouvernementaux en ligne réduisent les files d'attente.
QUOTIDIEN|购物|le panier d'épicerie|n.m.|grocery basket / grocery bill|购物篮/食品开支|通胀议题高频表达|Le panier d'épicerie coûte 20 pour cent de plus.
QUOTIDIEN|购物|la caisse libre-service|n.f.|self-checkout|自助结账|加拿大超市普遍|La caisse libre-service est plus rapide.
QUOTIDIEN|购物|faire la file / la queue|expr.|to queue|排队|加拿大说 faire la file|Il faut faire la file à l'entrée.
QUOTIDIEN|购物|le sac réutilisable|n.m.|reusable bag|环保袋|加拿大已禁塑料袋|N'oubliez pas vos sacs réutilisables.
QUOTIDIEN|购物|la garantie prolongée|n.f.|extended warranty|延长保修|销售常推销|La garantie prolongée n'en vaut pas toujours la peine.
QUOTIDIEN|餐饮|le menu du jour / le spécial du jour|n.m.|daily special|今日特餐|加拿大餐厅常说 spécial du jour|Quel est le spécial du jour ?
QUOTIDIEN|餐饮|la table pour deux|n.f.|table for two|双人桌|订位场景|Une table pour deux, s'il vous plaît.
QUOTIDIEN|餐饮|à emporter / sur place|loc.|takeout / eat in|外带/堂食|点餐必问|C'est pour emporter ou pour manger ici ?
QUOTIDIEN|餐饮|la livraison à domicile|n.f.|home delivery|送餐上门|现代消费|La livraison à domicile coûte cinq dollars.
QUOTIDIEN|餐饮|le pourboire de 15 pour cent|n.m.|15 percent tip|15% 小费|北美惯例，结账必备|Le pourboire de 15 pour cent est la norme.
QUOTIDIEN|餐饮|sans gluten / sans lactose|loc.|gluten-free / lactose-free|无麸质/无乳糖|饮食需求|Avez-vous des options sans gluten ?
QUOTIDIEN|餐饮|l'intolérance alimentaire|n.f.|food intolerance|食物不耐受|与 allergie 区分|Je souffre d'une intolérance au lactose.
QUOTIDIEN|餐饮|le produit local / de saison|n.m.|local / seasonal produce|本地/时令产品|环保饮食议题|Acheter des produits locaux réduit l'empreinte carbone.
QUOTIDIEN|天气|la prévision météorologique|n.f.|weather forecast|天气预报|CO 广播题高频|Selon les prévisions météorologiques, il neigera demain.
QUOTIDIEN|天气|l'avertissement de tempête|n.m.|storm warning|风暴预警|加拿大冬季广播固定用语|Un avertissement de tempête est en vigueur.
QUOTIDIEN|天气|moins vingt degrés|loc.|minus twenty degrees|零下二十度|加拿大冬季日常表达|Il fait moins vingt ce matin.
QUOTIDIEN|天气|la température ressentie|n.f.|feels-like temperature|体感温度|天气预报固定表达|La température ressentie est de moins trente.
QUOTIDIEN|天气|la pluie verglaçante|n.f.|freezing rain|冻雨|加拿大危险天气|La pluie verglaçante a causé des pannes de courant.
QUOTIDIEN|天气|la panne de courant|n.f.|power outage|停电|风暴后常见|Une panne de courant a touché 30 000 foyers.
QUOTIDIEN|天气|la canicule / la vague de froid|n.f.|heat wave / cold snap|热浪/寒潮|极端天气|Une vague de froid s'installe pour la semaine.
QUOTIDIEN|休闲|faire du patin / du ski|expr.|to skate / to ski|滑冰/滑雪|加拿大冬季活动|On fait du patin sur le canal en hiver.
QUOTIDIEN|休闲|la salle de spectacle|n.f.|performance venue|演出场馆|文化生活|La salle de spectacle est fermée pour rénovation.
QUOTIDIEN|休闲|le club de lecture|n.m.|book club|读书会|社区活动|Le club de lecture se réunit le mardi soir.
QUOTIDIEN|休闲|le centre sportif / l'aréna|n.m.|sports centre / arena|体育馆/冰球馆|加拿大 aréna 指冰球场|L'aréna du quartier offre des heures de patinage libre.
QUOTIDIEN|休闲|l'inscription en ligne|n.f.|online registration|在线报名|活动流程|L'inscription en ligne ouvre le 15 août.
QUOTIDIEN|时间约定|la fin de semaine prochaine|loc.|next weekend|下周末|魁北克说法|On se voit la fin de semaine prochaine.
QUOTIDIEN|时间约定|en avant-midi / en après-midi|loc.|in the morning / afternoon|上午/下午|魁北克特有的 avant-midi|Je suis libre en avant-midi.
QUOTIDIEN|时间约定|à quelle heure|loc.|at what time|几点|约时间基础|À quelle heure vous convient le mieux ?
QUOTIDIEN|时间约定|dans une semaine / il y a une semaine|loc.|in a week / a week ago|一周后/一周前|时间方向易混|Je vous rappellerai dans une semaine.
QUOTIDIEN|时间约定|d'ici la fin du mois|loc.|by the end of the month|月底之前|期限表达|Je vous répondrai d'ici la fin du mois.
QUOTIDIEN|时间约定|dès que possible|loc.|as soon as possible|尽快|催促表达|Rappelez-moi dès que possible.
QUOTIDIEN|时间约定|à l'avance / d'avance|loc.|in advance|提前|预订场景|Il faut réserver deux semaines à l'avance.
QUOTIDIEN|时间约定|en semaine / le week-end|loc.|on weekdays / at the weekend|工作日/周末|魁北克更常说 la fin de semaine|Je travaille en semaine seulement.
QUOTIDIEN|时间约定|toutes les deux semaines|loc.|every two weeks|每两周|加拿大也说 aux deux semaines|La paie se fait aux deux semaines.
QUOTIDIEN|时间约定|à partir de maintenant|loc.|from now on|从现在起|变化通知|À partir de maintenant, tout se fait en ligne.
QUOTIDIEN|购物|le remboursement sans reçu|n.m.|refund without receipt|无收据退款|零售政策争议点|Le remboursement sans reçu est refusé ici.
